Gender,acc,acq,acs,acu,ape,apf,api 
Male,516.52126,518.07916,439.25066,532.5674,530.69794,524.31064,511.0687
Female,391.81338,289.1494,331.05624,368.28946,366.5758,340.2477,309.40178
Female,543.4725,478.50912,461.83982,472.4334,503.43512,478.97648,481.62488
Female,586.31408,578.36892,541.60306,573.2279,553.44292,546.58824,602.82754
Female,640.91758,634.21874,567.69746,674.10034,627.98722,623.93674,700.58422
Female,473.29022,478.11964,391.19022,454.75152,429.51394,396.6428,483.728
Male,745.451,700.27266,632.97244,674.87926,692.48326,704.63468,720.83658
Male,537.24102,540.35676,475.86074,543.7841,484.89642,470.71974,577.74576
Female,691.70434,685.00546,661.48154,635.46502,641.85232,642.31966,681.57814
Male,615.05686,589.97506,560.37546,626.74092,589.5077,581.56254,633.59558
Male,542.69354,516.52128,464.17668,542.2262,498.7615,520.57176,578.3689
Male,695.44322,635.7766,620.35366,622.84622,614.12214,670.36144,701.6747
Female,595.19398,552.04082,508.10874,584.75618,557.33758,593.79188,613.88846
Male,550.17136,528.20532,472.90076,536.61786,506.86244,498.44992,589.4298
Female,630.16824,614.5895,601.50336,644.65648,618.95156,605.55382,628.45462
Female,537.3189,496.50254,449.29896,492.14052,517.2223,497.59308,532.64528
Female,664.83096,620.27574,608.74746,619.18526,622.76834,654.86058,659.53418
Male,694.1969,609.44852,617.70526,663.03942,654.4711,642.78706,673.00982
Male,527.19272,528.90638,451.63578,563.17962,507.2519,526.1022,552.11872
Female,541.9925,517.84548,504.60352,544.48512,564.27014,589.81928,599.01074
Female,725.04284,703.69996,667.55724,693.57378,657.27528,642.94282,706.65992
Female,629.93458,642.55338,571.35846,646.29222,629.15562,626.9746,655.79532
Female,673.00982,638.73658,602.90544,649.95326,626.8967,626.7409,673.47718
Male,597.60866,547.91244,508.8098,584.36672,544.4851,535.76102,593.55818
Female,543.70618,543.70616,483.728,581.40676,530.62002,496.191,546.35458
Female,483.18272,478.19756,478.04174,511.22448,466.98084,468.69448,508.4203
Male,620.82102,555.70182,566.1396,607.89064,579.53732,549.31456,617.2379
Male,633.2061,584.7562,548.76928,583.50988,566.52906,571.9816,633.2061
Male,653.45848,618.5621,545.9651,602.98334,629.62298,598.6213,676.20344
Female,473.29024,438.8612,379.97354,481.07962,441.82116,465.18928,502.88984
Female,664.83098,657.35316,609.99378,679.94236,663.89626,643.79966,680.56552
Male,568.5543,526.80324,504.36984,536.92944,500.94252,519.9486,593.94766
Female,549.6261,474.53654,469.8629,485.13008,512.5487,474.69232,527.3485
Female,640.21656,580.23834,595.50552,595.50552,609.05906,570.11218,616.38104
Female,634.91976,626.81882,564.03646,596.75184,596.90762,589.27404,624.01464
Male,434.81072,396.95436,380.59668,446.02742,396.33122,417.82988,444.9369
Male,621.28836,574.8637,509.58872,569.56692,565.36064,570.19006,573.30582
Male,648.94062,627.59774,611.70744,695.52112,620.11996,648.78484,706.42622
Male,558.35022,540.90202,538.87674,564.2701,550.5608,546.51038,581.25096
Male,650.26484,634.21872,629.7009,573.46158,612.56426,622.06728,613.03164
Male,523.1422,484.66272,544.01774,533.11262,533.11264,539.03254,569.4111
Male,644.5786,625.41676,612.64216,581.48464,607.65696,592.07822,636.0103
Male,490.03738,472.74498,477.88598,495.33416,443.61272,464.33246,503.5909
Female,464.25454,486.0648,506.47296,513.32762,478.7428,492.2963,485.59744
Male,508.03084,470.64184,467.52612,440.73062,475.15968,470.1745,489.64792
Female,428.26764,503.82456,455.06312,508.96558,488.5574,477.02914,472.19972
Male,396.01962,356.76118,353.957,389.63234,398.8238,379.19456,373.58624
Female,463.70932,499.38466,482.24802,509.35504,478.97646,484.11748,510.13398
Male,390.48918,394.22804,425.54134,421.64666,390.64494,381.14192,399.9922
Female,590.59822,573.4616,616.45894,584.5225,586.08038,602.1265,600.8802
Female,475.23758,511.53608,405.75636,497.67098,506.70664,519.01386,493.30892
Female,558.89548,507.17402,520.41598,527.4264,542.2262,522.28542,550.63876
Male,475.86072,473.36812,495.64574,485.36378,457.322,490.66054,509.9782
Male,553.98814,572.99424,565.828,560.37544,543.23884,567.85326,533.4242
Male,385.50396,412.14364,382.85558,414.32466,409.18368,407.15844,409.96262
Male,516.1318,490.58266,477.96384,477.96386,468.7724,490.42686,501.64356
Male,447.6632,466.66924,423.20454,491.75106,480.53436,450.31156,474.45864
Female,479.44384,494.71102,502.81198,541.75886,473.8355,498.91728,539.42204
Female,487.62266,514.88548,496.3468,489.64792,484.9743,515.35288,497.59306
Female,391.7355,393.13754,432.55178,421.1793,378.80512,369.30208,469.47348
Female,632.2714,655.32792,609.52642,674.17822,614.35584,634.91978,659.84578
Female,482.1701,519.55912,548.5356,561.15438,526.88114,489.64792,483.88378
Male,452.72626,460.51568,468.14926,520.18226,491.51736,463.16404,472.97868
Male,497.5152,512.78236,513.09396,513.09394,503.12354,511.06872,564.8154
Female,586.70354,596.36234,619.41892,579.6931,585.92458,623.1578,670.67302
Male,576.81102,541.13568,553.2871,524.93378,535.21578,577.43416,571.35848
Male,511.92552,463.00826,502.73406,514.57392,526.1022,527.81584,534.8263
Male,591.37716,516.75496,529.84108,570.34584,554.14396,552.89766,601.81492
Male,542.38198,588.49512,548.45772,586.31406,544.09566,571.82582,578.36892
Female,481.4691,447.97476,458.10096,444.08006,490.66054,480.53438,494.711
Male,484.19538,434.18758,456.93256,435.58966,487.93424,410.66366,475.31548
Female,445.94952,404.04268,405.60056,437.6928,423.98348,466.2019,395.007
Male,344.99922,368.52314,368.52312,361.66848,330.82258,328.32996,331.13412
Female,386.98396,332.61412,366.26422,350.3739,340.71506,288.05888,329.34258
Male,347.10236,291.7978,296.783,330.43308,331.99096,391.81336,357.22854
Male,529.9969,479.21016,579.3815,479.5217,537.942,534.8263,530.1527
Female,396.95434,339.1572,373.74202,373.43044,366.5758,356.76116,343.9866
Male,458.10098,423.6719,429.9034,456.54308,398.43432,460.28196,468.38294
Male,353.02228,267.02758,242.41314,304.105,285.4105,379.1946,342.8961
Female,276.29694,308.07758,346.7129,308.85652,303.87132,295.14724,302.31346
Female,481.70276,407.23634,429.20236,482.1701,444.78112,435.27808,455.37468
Female,491.82894,420.01092,454.75154,364.55058,448.83158,415.64888,438.54964
Male,476.56178,444.46956,458.9578,469.08396,447.5853,423.7498,458.95778
Male,455.99782,415.02572,433.56442,396.01964,433.56442,422.19194,375.1441
Male,382.93348,352.7107,358.00748,409.57314,377.6367,316.7238,369.53576
Male,373.04096,365.25158,352.00964,379.8956,385.34818,409.18366,388.9313
Male,409.26156,415.96042,443.84638,441.198,435.27808,429.35816,401.47218
Female,498.37202,432.4739,490.73842,484.35114,458.9578,466.90294,472.5113
Female,389.78814,328.56366,389.94394,417.98566,353.80122,403.34164,381.21982
Male,351.07494,323.189,256.35614,320.54058,275.20644,376.4683,298.26298
Male,389.32076,321.709,397.4217,388.69762,330.58888,393.68282,319.06062
Female,290.78516,297.01666,282.52842,325.05842,337.20984,322.56582,327.8626
Female,493.38682,477.02912,473.44604,467.99346,488.24582,483.57218,499.61834
Male,393.8386,331.83516,342.58452,326.5384,343.0519,288.99362,385.11448
Female,231.27434,246.69732,201.51894,312.75122,255.73298,277.54324,312.12806
Male,358.47484,404.58794,455.99782,438.39382,454.12838,398.51222,401.78378
Female,341.5719,309.1681,396.25332,331.91308,282.84,302.9366,328.64152
Female,462.93038,471.34288,430.83814,482.09224,437.84858,421.95824,494.39946
Female,307.9218,310.5702,330.97834,347.8034,330.51098,344.22026,317.8922
Male,498.9173,439.56222,451.4021,451.86946,472.90076,463.8651,430.68236
Female,383.63452,412.14364,397.03222,406.3795,386.75026,365.71898,392.20284
Female,361.82428,320.54058,385.34818,374.59884,361.6685,372.10624,352.32122
Male,420.71194,376.4683,347.80342,451.40208,346.40132,430.99392,363.69372
Male,509.43294,472.97866,490.42688,470.0187,504.60352,494.00998,498.68358
Female,336.89828,297.7956,340.01402,321.6311,328.9531,305.74078,349.36126
Female,572.60478,502.81198,497.20362,553.28712,517.92336,531.3211,551.41766
Female,371.2494,293.66724,327.16154,376.85776,371.561,341.8056,370.3147
Female,396.79856,334.32776,288.37046,303.94922,337.28774,330.43308,357.54008
Female,420.24458,455.45256,364.16106,454.9852,444.39164,390.1776,442.3664
Male,454.28416,405.83424,434.03178,418.45302,465.9682,424.68454,427.6445
Female,453.34942,426.55398,434.9665,435.74544,448.9874,397.26594,484.19536
Male,500.08568,444.15796,426.554,433.40862,467.5261,444.0022,431.2276
Male,473.6018,461.45038,450.38946,466.90298,500.39726,450.85682,498.99514
Male,524.15486,479.59962,455.14098,542.07042,491.2837,476.17228,521.50646
Male,417.20674,352.08754,376.23462,417.05094,353.1781,443.37904,381.84296
Female,410.19628,351.6202,370.62626,418.45302,373.8978,328.8752,432.47392
Female,462.463,452.33682,389.71024,409.65104,414.63622,375.53358,431.4613
Female,384.41346,381.2977,341.10454,385.03662,405.91214,377.8704,398.12276
Male,472.12182,426.63186,462.6188,487.85638,427.09924,487.23322,495.02258
Female,403.7311,352.63282,383.01136,394.07226,396.4091,356.83908,354.96962
Male,523.5317,500.16358,428.9687,547.99034,450.62314,457.32202,540.20098
Male,281.5937,321.78686,246.38572,275.6738,341.4161,316.8017,347.8034
Female,526.10218,514.7297,482.3259,564.11434,505.07092,507.71926,537.31888
Male,362.759,313.53014,384.10188,395.31858,351.85386,357.46222,344.84344
Male,404.9774,423.04876,429.59184,424.13926,445.48216,402.6406,404.51004
Female,303.32606,267.80652,331.3678,419.38776,336.5088,304.41658,323.57844
Male,317.03536,259.0824,207.6725,364.08318,274.038,256.7456,250.98146
Male,395.70806,291.33042,373.27464,311.427,352.86648,387.91868,322.7995
Female,338.22246,262.35396,303.63764,367.35472,317.34696,287.59154,365.95266
Male,454.12836,436.83596,383.24506,455.53046,484.66272,435.58964,491.67316
Male,383.86822,331.21202,299.74294,379.81774,364.08318,386.98396,324.04582
Female,380.36298,323.96792,349.51706,357.77378,376.77988,398.43432,397.18802
Male,494.32154,449.61054,433.40864,508.8098,481.23538,458.17886,540.12308
Female,386.59446,357.46224,355.12538,390.17758,360.57796,407.00266,404.51004
Male,386.20504,396.64278,337.44352,427.4887,440.73066,372.49572,400.0701
Female,473.83552,477.4186,473.67968,471.03134,494.71102,469.16188,466.2019
Male,462.54092,489.18056,480.61226,518.31284,539.18834,426.3982,432.31812
Female,579.92678,560.76494,517.1444,559.98598,557.80496,555.9355,571.98162
Male,348.7381,320.69638,285.33262,385.34818,325.05842,305.74076,365.40738
Female,450.93472,424.29506,418.37512,458.7241,424.76242,429.74762,488.7911
Female,525.71274,499.85198,483.18272,500.16358,464.64402,515.58656,515.11918
Male,587.87192,546.89984,536.3063,562.79016,565.90592,556.55868,550.63872
Female,442.75588,474.22496,430.60446,499.15098,480.45646,394.30598,486.2206
Male,595.03818,555.00078,562.94592,606.25486,568.5543,569.02164,608.90324
Male,563.17962,518.15704,475.15966,538.5652,538.87674,536.69574,574.70788
Female,501.72146,436.60228,447.5074,471.34288,464.7998,465.57876,483.80588
Female,508.18662,506.62876,522.67486,575.17526,518.6244,510.67922,508.96556
Male,588.4951,579.61522,550.63874,609.21482,584.13304,593.01294,622.45676
Male,595.97292,471.96604,541.75882,523.68748,508.88766,518.39072,539.42204
Male,638.89234,617.70526,599.94546,606.64432,613.65476,604.93066,638.2692
Male,630.01246,595.11606,567.5417,669.11514,583.2762,593.4024,650.7322
Male,580.70572,495.95732,492.84158,574.31842,548.6135,494.711,553.91028
Female,523.5317,505.14878,506.0835,540.04516,510.13398,523.6875,551.57346
Male,624.01462,594.10344,565.43852,616.53686,574.9416,556.09128,650.18696
Male,714.3714,697.39058,683.99284,710.16514,712.50196,670.5951,700.35052
Male,721.14816,605.08646,630.63564,670.673,639.20394,637.95762,646.68172
Male,572.76052,533.81368,489.72582,540.82412,513.7171,511.53608,601.26966
Female,648.3954,592.77924,560.21966,591.53294,615.5242,601.03598,598.85496
Female,636.71134,548.06824,608.35802,611.78532,618.63996,594.18132,665.8436
Male,588.10564,544.32934,509.27716,588.1056,556.48076,558.03864,641.07338
Male,562.55646,575.9542,525.32326,587.17088,572.37106,548.5356,594.64868
Female,633.90714,585.30144,597.45288,639.04814,622.53464,599.94548,649.6417
Female,506.94032,487.62268,448.52004,468.30504,500.08568,447.11792,499.15098
Male,620.58732,579.14786,545.49776,603.6065,563.5691,594.72658,631.02508
Female,556.24708,559.83018,519.01388,566.99642,569.17744,544.40724,547.99034
Male,421.25722,382.93348,364.70636,461.1388,401.62798,376.5462,401.3164
Male,635.93238,614.12214,612.0969,667.40146,621.59992,653.06902,691.7043
Male,579.06996,527.50428,526.25796,585.61302,566.76274,561.46596,565.82802
Female,500.24148,451.94736,437.4591,508.34242,510.52344,493.07526,505.53826
Female,483.96166,470.0966,470.09658,520.88332,492.68576,523.99908,532.2558
Male,447.74108,427.3329,459.42514,522.98644,476.2502,453.50522,517.68968
Female,550.56082,495.25628,530.62004,569.72268,560.06388,578.44682,556.48076
Female,484.03956,470.95344,412.06574,455.68624,468.46082,450.23366,485.59746
Female,602.74964,560.37544,546.9777,626.11778,569.41112,558.35018,608.66956
Male,662.02682,662.64996,627.75356,660.15734,610.77268,629.31142,669.19302
Male,533.19054,508.42032,488.94688,528.82848,495.64576,497.98256,523.99908
Male,525.9464,526.56956,530.62004,531.39898,538.4094,517.84546,547.75664
Female,492.76368,555.70182,571.28058,557.72706,551.49556,521.27278,509.9003
Male,454.9852,426.32028,409.33946,415.88252,428.65712,395.94174,454.82942
Female,446.88424,446.2611,423.04874,455.60834,409.0279,391.4239,473.36812
Male,537.08522,531.63266,590.05298,524.93378,584.6004,546.58824,559.6744
Male,505.8498,536.53998,544.95248,540.12306,561.15438,550.40506,558.97336
Male,392.98178,358.24114,413.5457,373.35252,413.07834,336.43092,413.54572
Male,396.87646,385.34818,414.01308,390.17758,409.80682,374.75464,398.43434
Male,487.31112,452.25892,510.99082,441.198,507.2519,462.5409,464.56614
Female,356.29382,357.22852,383.24508,413.00048,380.1293,320.3069,408.63842
Male,415.57096,501.40988,428.50132,447.19584,482.09222,422.42562,482.24802
Male,353.80124,363.30428,328.71944,370.62626,393.52704,316.25644,334.01622
Female,396.487,440.1075,407.85946,429.98132,426.70976,393.37126,442.28852
Female,449.68842,486.92166,461.99566,488.01216,462.93034,432.86336,538.4873
Female,432.31812,413.15626,367.35474,374.67676,458.802,400.53746,416.27202
Male,341.3382,436.68018,435.58966,432.16234,452.88206,348.81602,425.15188
Female,471.42078,477.02912,466.12398,441.66538,478.89856,405.2111,442.44432
Male,477.10704,559.5186,504.8372,539.8894,512.78238,476.01652,555.9355
Female,590.98768,597.37498,611.70744,563.25754,565.7501,558.42812,627.44196
Male,497.20362,528.3611,496.73626,535.68314,539.11046,484.42904,545.03036
Female,587.3267,568.94376,518.78018,556.94812,588.88454,554.45552,546.35456
Female,501.64356,494.94466,458.02304,505.69402,504.29192,491.98472,549.00296
Female,458.17884,453.19366,419.54354,467.21454,476.0944,417.36252,456.93254
Male,541.99254,576.57734,571.43636,554.7671,546.66614,513.4834,536.69574
Female,380.98612,336.8983,355.28122,378.02616,366.03052,303.09238,355.74854
Female,515.58656,508.88768,499.69622,507.64138,548.30194,485.67534,506.23928
Female,518.7802,582.49726,544.32932,541.21356,550.56082,516.75494,580.93938
Female,432.94124,427.17712,443.5348,438.8612,421.88034,377.16934,471.57656
Female,437.6928,418.06354,412.29942,447.97476,455.60834,418.53092,420.24458
Male,730.33964,718.65556,697.0011,734.2343,704.16732,695.28746,704.94626
Female,515.43074,521.66226,535.52736,537.3968,532.10002,508.26452,523.99906
Male,428.42342,446.96214,429.35818,443.69062,443.22324,389.78812,413.31204
Female,481.00172,505.46036,479.9112,476.3281,490.97214,434.57704,489.8816
Male,430.215,416.5057,364.0053,396.87644,426.63188,417.12882,404.51004
Male,390.17758,435.2002,408.09316,449.37686,426.63186,444.08008,443.61272
Female,491.75106,514.18444,472.90078,478.97648,458.10094,452.6484,524.31062
Male,480.92384,479.36594,438.70542,446.65056,473.29024,479.52172,466.43558
Female,494.16576,451.79158,437.6149,448.36422,455.37466,453.50524,459.73672
Male,441.50958,434.65494,449.92212,479.36594,452.25892,451.01262,499.61832
Female,408.09318,386.2829,357.15064,385.65974,365.56316,341.26032,435.0444
Female,497.3594,421.02354,396.72068,409.65104,459.19146,474.92602,460.74934
Male,542.0704,518.85808,519.79282,520.41596,524.31062,512.78236,518.70228
Female,346.71288,386.12712,354.34648,425.85292,359.48746,334.71726,391.26812
Male,514.57392,525.79062,459.73674,483.5722,510.0561,442.91168,484.8185
